"","x"
"10532","Csrp2"
"10533","Zdhhc17"
"10534","Osbpl8"
"10535","Bbs10"
"10536","Nap1l1"
"10537","Phlda1"
"10538","Gm28592"
"10539","Gm30262"
"10540","Gm30624"
"10541","Gm47865"
"10542","Krr1"
"10543","Glipr1"
"10544","Atxn7l3b"
"10545","Trhde"
"10546","Tbc1d15"
"10547","Rab21"
"10548","Tmem19"
"10549","Thap2"
"10550","Zfc3h1"
"10551","Lgr5"
"10552","4930422I22Rik"
"10553","Tspan8"
"10554","Kcnmb4"
"10555","Cnot2"
"10556","5330438D12Rik"
"10557","4930579P08Rik"
"10558","Myrfl"
"10559","Rab3ip"
"10560","4933412E12Rik"
"10561","Cct2"
"10562","Frs2"
"10563","Yeats4"
"10564","Lyz2"
"10565","Cpsf6"
"10566","Gm48903"
"10567","Cpm"
"10568","Mdm2"
"10569","Slc35e3"
"10570","Nup107"
"10571","Rap1b"
"10572","Mdm1"
"10573","Ifngas1"
"10574","Dyrk2"
"10575","Cand1"
"10576","Grip1os3"
"10577","Grip1"
"10578","Gm47027"
"10579","Grip1os2"
"10580","Grip1os1"
"10581","Helb"
"10582","Irak3"
"10583","Tmbim4"
"10584","Llph"
"10585","Hmga2"
"10586","1700006J14Rik"
"10587","9230105E05Rik"
"10588","4930471E19Rik"
"10589","4921513I03Rik"
"10590","Msrb3"
"10591","Gm15910"
"10592","Gm4473"
"10593","Lemd3"
"10594","Wif1"
"10595","Tbc1d30"
"10596","Gm48435"
"10597","Gns"
"10598","Rassf3"
"10599","Gm48591"
"10600","Gm40787"
"10601","Gm46204"
"10602","Gm35696"
"10603","Tbk1"
"10604","Xpot"
"10605","BC048403"
"10606","Srgap1"
"10607","Rxylt1"
"10608","Gm48877"
"10609","Avpr1a"
"10610","Ppm1h"
"10611","Mon2"
"10612","Usp15"
"10613","Gm4129"
"10614","Tafa2"
"10615","Slc16a7"
"10616","Lrig3"
"10617","Atp23"
"10618","Ctdsp2"
"10619","Avil"
"10620","Tsfm"
"10621","Eef1akmt3"
"10622","Mettl1"
"10623","March9"
"10624","Cdk4"
"10625","Tspan31"
"10626","A730063M14Rik"
"10627","Agap2"
"10628","Os9"
"10629","B4galnt1"
"10630","Slc26a10"
"10631","Arhgef25"
"10632","Dtx3"
"10633","F420014N23Rik"
"10634","Pip4k2c"
"10635","Kif5a"
"10636","Dctn2"
"10637","Mbd6"
"10638","Gm20492"
"10639","Gm4189"
"10640","Ddit3"
"10641","Mars"
"10642","Arhgap9"
"10643","Gm47200"
"10644","R3hdm2"
"10645","Stac3"
"10646","Shmt2"
"10647","Lrp1"
"10648","Stat6"
"10649","Nab2"
"10650","Gm16229"
"10651","Nemp1"
"10652","Gm16230"
"10653","Myo1a"
"10654","Zbtb39"
"10655","Prim1"
"10656","Naca"
"10657","Ptges3"
"10658","Gm47438"
"10659","Atp5b"
"10660","Baz2a"
"10661","Rbms2"
"10662","Gls2"
"10663","Spryd4"
"10664","Timeless"
"10665","Apon"
"10666","Apof"
"10667","Stat2"
"10668","Il23a"
"10669","Pan2"
"10670","Cnpy2"
"10671","Cs"
"10672","Coq10a"
"10673","Ankrd52"
"10674","Gm17201"
"10675","Nabp2"
"10676","Rnf41"
"10677","Smarcc2"
"10678","Myl6"
"10679","Myl6b"
"10680","Esyt1"
"10681","Gm29585"
"10682","Zc3h10"
"10683","Pa2g4"
"10684","Erbb3"
"10685","Ikzf4"
"10686","Gm26876"
"10687","Suox"
"10688","Rab5b"
"10689","Cdk2"
"10690","Pmel"
"10691","Dgka"
"10692","Pym1"
"10693","Mmp19"
"10694","Tmem198b"
"10695","Dnajc14"
"10696","Sarnp"
"10697","Ormdl2"
"10698","Gdf11"
"10699","Cd63"
"10700","Rdh5"
"10701","Bloc1s1"
"10702","Itga7"
"10703","Mettl7b"
"10704","Tespa1"
"10705","Gm31793"
"10706","Sfi1"
"10707","Drg1"
"10708","Eif4enif1"
"10709","Patz1"
"10710","Gm12592"
"10711","Gm11944"
"10712","Pik3ip1"
"10713","Limk2"
"10714","Rnf185"
"10715","8430429K09Rik"
"10716","Pla2g3"
"10717","Inpp5j"
"10718","Selenom"
"10719","Smtn"
"10720","Gm11946"
"10721","Tug1"
"10722","Morc2a"
"10723","Osbp2"
"10724","4921536K21Rik"
"10725","Dusp18"
"10726","Slc35e4"
"10727","Tcn2"
"10728","4930556J24Rik"
"10729","Pes1"
"10730","Gal3st1"
"10731","Mtfp1"
"10732","Sec14l2"
"10733","Rnf215"
"10734","Ccdc157"
"10735","Sf3a1"
"10736","Tbc1d10a"
"10737","Castor1"
"10738","Osm"
"10739","Lif"
"10740","Hormad2"
"10741","Mtmr3"
"10742","Gm11961"
"10743","Ascc2"
"10744","Uqcr10"
"10745","Zmat5"
"10746","Nf2"
"10747","Nipsnap1"
"10748","Thoc5"
"10749","Nefh"
"10750","Ap1b1"
"10751","Gas2l1"
"10752","Rasl10a"
"10753","Ewsr1"
"10754","Rhbdd3"
"10755","Emid1"
"10756","Kremen1"
"10757","Znrf3"
"10758","Gm11963"
"10759","Xbp1"
"10760","Ccdc117"
"10761","Ankrd36"
"10762","Mrps24"
"10763","Urgcp"
"10764","Dbnl"
"10765","Pgam2"
"10766","Polm"
"10767","Aebp1"
"10768","Pold2"
"10769","Gck"
"10770","Ykt6"
"10771","Camk2b"
"10772","Nudcd3"
"10773","A730071L15Rik"
"10774","Ddx56"
"10775","Tmed4"
"10776","Ogdh"
"10777","Zmiz2"
"10778","Ppia"
"10779","H2afv"
"10780","Purb"
"10781","Gm11973"
"10782","Myo1g"
"10783","Snhg15"
"10784","Ccm2"
"10785","Nacad"
"10786","Tbrg4"
"10787","Wap"
"10788","Ramp3"
"10789","Adcy1"
"10790","Igfbp3"
"10791","Tns3"
"10792","Pkd1l1"
"10793","Hus1"
"10794","Gm11992"
"10795","Upp1"
"10796","Abca13"
"10797","Vwc2"
"10798","Zpbp"
"10799","Spata48"
"10800","Ikzf1"
"10801","Gm12000"
"10802","Fignl1"
"10803","Ddc"
"10804","Grb10"
"10805","Cobl"
"10806","Gm12002"
"10807","4930554G24Rik"
"10808","Sec61g"
"10809","Egfr"
"10810","Egfros"
"10811","Eldr"
"10812","Fbxo48"
"10813","Plek"
"10814","Cnrip1"
"10815","Ppp3r1"
"10816","Wdr92"
"10817","Pno1"
"10818","C1d"
"10819","Etaa1"
"10820","Etaa1os"
"10821","8430419K02Rik"
"10822","Meis1"
"10823","Spred2"
"10824","Actr2"
"10825","Rab1a"
"10826","Cep68"
"10827","Slc1a4"
"10828","Sertad2"
"10829","Aftph"
"10830","Lgalsl"
"10831","Peli1"
"10832","Vps54"
"10833","Ugp2"
"10834","Gm12043"
"10835","Mdh1"
"10836","Wdpcp"
"10837","Ehbp1"
"10838","Tmem17"
"10839","B3gnt2"
"10840","Gm20456"
"10841","9130230N09Rik"
"10842","Commd1"
"10843","Zrsr1"
"10844","Cct4"
"10845","Fam161a"
"10846","Gm12059"
"10847","Xpo1"
"10848","Usp34"
"10849","Ahsa2"
"10850","1700030C12Rik"
"10851","Selenok-ps1"
"10852","0610010F05Rik"
"10853","Pex13"
"10854","Pus10"
"10855","Rel"
"10856","Papolg"
"10857","Bcl11a"
"10858","Gm12064"
"10859","Gm12068"
"10860","5730522E02Rik"
"10861","Fancl"
"10862","Vrk2"
"10863","Ccdc85a"
"10864","Efemp1"
"10865","Pnpt1"
"10866","A630052C17Rik"
"10867","Ppp4r3b"
"10868","Cfap36"
"10869","Ccdc88a"
"10870","Prorsd1"
"10871","Gm12089"
"10872","Mtif2"
"10873","Clhc1"
"10874","Rtn4"
"10875","Eml6"
"10876","Sptbn1"
"10877","Gm8098"
"10878","Acyp2"
"10879","Gm12100"
"10880","Psme4"
"10881","Gpr75"
"10882","Asb3"
"10883","Erlec1"
"10884","Chac2"
"10885","Stc2"
"10886","Bod1"
"10887","Cpeb4"
"10888","Nsg2"
"10889","Snrnp25"
"10890","Rhbdf1"
"10891","Nprl3"
"10892","Mpg"
"10893","Hba-a1"
"10894","Hba-a2"
"10895","Sh3pxd2b"
"10896","Ubtd2"
"10897","Efcab9"
"10898","Stk10"
"10899","Fbxw11"
"10900","Fgf18"
"10901","Npm1"
"10902","Tlx3"
"10903","Gm12116"
"10904","Ranbp17"
"10905","Gabrp"
"10906","D130052B06Rik"
"10907","Kcnip1"
"10908","4930469K13Rik"
"10909","Lcp2"
"10910","Foxi1"
"10911","Dock2"
"10912","Insyn2b"
"10913","Spdl1"
"10914","Slit3"
"10915","Pank3"
"10916","Rars"
"10917","Wwc1"
"10918","Tenm2"
"10919","Mat2b"
"10920","Hmmr"
"10921","Nudcd2"
"10922","Ccng1"
"10923","A230004M16Rik"
"10924","Atp10b"
"10925","Gm12146"
"10926","Gm12147"
"10927","Pttg1"
"10928","Slu7"
"10929","Ccnjl"
"10930","4933415A04Rik"
"10931","Pwwp2a"
"10932","Ttc1"
"10933","Ublcp1"
"10934","Rnf145"
"10935","Ebf1"
"10936","F630206G17Rik"
"10937","Clint1"
"10938","Lsm11"
"10939","Thg1l"
"10940","Gm12166"
"10941","Adam19"
"10942","Gm16033"
"10943","Nipal4"
"10944","Cyfip2"
"10945","Itk"
"10946","Med7"
"10947","Havcr2"
"10948","Dppa1"
"10949","Timd2"
"10950","Sgcd"
"10951","Rack1"
"10952","Trim41"
"10953","Gm12184"
"10954","Trim7"
"10955","Gm16170"
"10956","Irgm1"
"10957","Gm5431"
"10958","Gm12185"
"10959","Psme2b"
"10960","9930111J21Rik1"
"10961","Olfr56"
"10962","Tgtp1"
"10963","9930111J21Rik2"
"10964","Tgtp2"
"10965","Ifi47"
"10966","Olfr1396"
"10967","Zfp62"
"10968","Mgat1"
"10969","Flt4"
"10970","Scgb3a1"
"10971","Cnot6"
"10972","Gfpt2"
"10973","Mapk9"
"10974","Rasgef1c"
"10975","Rnf130"
"10976","Tbc1d9b"
"10977","Mrnip"
"10978","Sqstm1"
"10979","Mgat4b"
"10980","Ltc4s"
"10981","Gm26542"
"10982","Maml1"
"10983","Canx"
"10984","Hnrnph1"
"10985","Rufy1"
"10986","Adamts2"
"10987","Zfp354c"
"10988","Zfp879"
"10989","Zfp454"
"10990","Zfp2"
"10991","Zfp354b"
"10992","Zfp354a"
"10993","BC049762"
"10994","Clk4"
"10995","Col23a1"
"10996","Phykpl"
"10997","Hnrnpab"
"10998","Nhp2"
"10999","Rmnd5b"
"11000","N4bp3"
"11001","D930048N14Rik"
"11002","0610009B22Rik"
"11003","Sec24a"
"11004","Sar1b"
"11005","Jade2"
"11006","Cdkn2aipnl"
"11007","Ube2b"
"11008","Gm12204"
"11009","Cdkl3"
"11010","Ppp2ca"
"11011","Skp1a"
"11012","Gm12207"
"11013","Tcf7"
"11014","A630014C17Rik"
"11015","Vdac1"
"11016","9530068E07Rik"
"11017","Fstl4"
"11018","Hspa4"
"11019","Zcchc10"
"11020","Aff4"
"11021","Uqcrq"
"11022","Gdf9"
"11023","Gm10447"
"11024","Shroom1"
"11025","Sept8"
"11026","Kif3a"
"11027","Rad50"
"11028","Irf1"
"11029","Gm12216"
"11030","Slc22a5"
"11031","Slc22a21"
"11032","Slc22a4"
"11033","Pdlim4"
"11034","P4ha2"
"11035","Csf2"
"11036","Meikin"
"11037","Fnip1"
"11038","Rapgef6"
"11039","Cdc42se2"
"11040","Gm12227"
"11041","Lyrm7"
"11042","Hint1"
"11043","Gpx3"
"11044","Tnip1"
"11045","Anxa6"
"11046","Ccdc69"
"11047","Gm2a"
"11048","Slc36a3os"
"11049","Slc36a1"
"11050","Fat2"
"11051","Sparc"
"11052","Atox1"
"11053","G3bp1"
"11054","Gm12238"
"11055","Glra1"
"11056","Gm12236"
"11057","Fam114a2"
"11058","Mfap3"
"11059","4933424L21Rik"
"11060","Galnt10"
"11061","2010001A14Rik"
"11062","Sap30l"
"11063","Larp1"
"11064","Gm12248"
"11065","Cnot8"
"11066","Gemin5"
"11067","Mrpl22"
"11068","Igtp"
"11069","Irgm2"
"11070","Zfp692"
"11071","Zfp672"
"11072","1700047K16Rik"
"11073","Sh3bp5l"
"11074","1810065E05Rik"
"11075","Gm12253"
"11076","2210407C18Rik"
"11077","Olfr323"
"11078","Trim58"
"11079","Gm12258"
"11080","2810021J22Rik"
"11081","Zfp39"
"11082","Gm12256"
"11083","Rnf187"
"11084","Hist3h2ba"
"11085","Hist3h2a"
"11086","Trim17"
"11087","2310058D17Rik"
"11088","Trim11"
"11089","Obscn"
"11090","Iba57"
"11091","Gjc2"
"11092","Guk1"
"11093","2610507I01Rik"
"11094","Mrpl55"
"11095","2310033P09Rik"
"11096","Arf1"
"11097","Wnt9a"
"11098","Snap47"
"11099","Jmjd4"
"11100","Zfp867"
"11101","Zkscan17"
"11102","4933439C10Rik"
"11103","Nlrp3"
"11104","Mprip"
"11105","1700007J10Rik"
"11106","Gm12264"
"11107","Pld6"
"11108","Flcn"
"11109","Gm16062"
"11110","Cops3"
"11111","Nt5m"
"11112","Gm12714"
"11113","Med9"
"11114","Rasd1"
"11115","Pemt"
"11116","Rai1"
"11117","4930412M03Rik"
"11118","Srebf1"
"11119","Tom1l2"
"11120","Drc3"
"11121","Atpaf2"
"11122","Gid4"
"11123","Drg2"
"11124","Myo15"
"11125","Alkbh5"
"11126","Llgl1"
"11127","Flii"
"11128","Mief2"
"11129","Top3a"
"11130","Smcr8"
"11131","Shmt1"
"11132","Dhrs7b"
"11133","Tmem11"
"11134","Natd1"
"11135","Map2k3os"
"11136","Map2k3"
"11137","Kcnj12"
"11138","Tnfrsf13b"
"11139","Usp22"
"11140","Aldh3a1"
"11141","Aldh3a2"
"11142","Gm45605"
"11143","Mfap4"
"11144","Mapk7"
"11145","B9d1os"
"11146","B9d1"
"11147","Epn2"
"11148","Grap"
"11149","Slc5a10"
"11150","Fam83g"
"11151","Prpsap2"
"11152","Ulk2"
"11153","A530017D24Rik"
"11154","Akap10"
"11155","Specc1"
"11156","Adora2b"
"11157","Zswim7"
"11158","Ttc19"
"11159","Ncor1"
"11160","Pigl"
"11161","Cenpv"
"11162","Gm12279"
"11163","Ubb"
"11164","Trpv2"
"11165","2410006H16Rik"
"11166","Lrrc75a"
"11167","Lrrc75aos2"
"11168","Mmgt2"
"11169","Zfp287"
"11170","Zfp286"
"11171","Trim16"
"11172","Fbxw10"
"11173","Tvp23b"
"11174","Cdrt4"
"11175","Pmp22"
"11176","Hs3st3b1"
"11177","Cox10"
"11178","2810001G20Rik"
"11179","Hs3st3a1"
"11180","Elac2"
"11181","Arhgap44"
"11182","Map2k4"
"11183","Zkscan6"
"11184","Dnah9"
"11185","Shisa6"
"11186","Tmem220"
"11187","Adprm"
"11188","Sco1"
"11189","Myh3"
"11190","Myhas"
"11191","Gas7"
"11192","Usp43"
"11193","9130017K11Rik"
"11194","Stx8"
"11195","C78197"
"11196","Ntn1"
"11197","Gm12305"
"11198","Pik3r5"
"11199","Pik3r6"
"11200","Mfsd6l"
"11201","Myh10"
"11202","Ndel1"
"11203","Arhgef15"
"11204","Slc25a35"
"11205","Rangrf"
"11206","Pfas"
"11207","Ctc1"
"11208","Aurkb"
"11209","9330160F10Rik"
"11210","Borcs6"
"11211","Tmem107"
"11212","Vamp2"
"11213","Per1"
"11214","Hes7"
"11215","Aloxe3"
"11216","Cntrob"
"11217","Trappc1"
"11218","Kcnab3"
"11219","Rnf227"
"11220","Chd3"
"11221","Cyb5d1"
"11222","Naa38"
"11223","Tmem88"
"11224","Kdm6b"
"11225","Kdm6bos"
"11226","Dnah2"
"11227","Efnb3"
"11228","Wrap53"
"11229","Trp53"
"11230","Atp1b2"
"11231","Sat2"
"11232","Fxr2"
"11233","Sox15"
"11234","Mpdu1"
"11235","Cd68"
"11236","Eif4a1"
"11237","Senp3"
"11238","Tnfsf13os"
"11239","Tnfsf13"
"11240","Tnfsf12"
"11241","Polr2a"
"11242","Zbtb4"
"11243","Chrnb1"
"11244","Fgf11"
"11245","Tmem102"
"11246","Nlgn2"
"11247","Tmem256"
"11248","Plscr3"
"11249","Tnk1"
"11250","Tmem95"
"11251","Kctd11"
"11252","Acap1"
"11253","2810408A11Rik"
"11254","Neurl4"
"11255","Gps2"
"11256","Eif5a"
"11257","Ybx2"
"11258","Slc2a4"
"11259","Cldn7"
"11260","Elp5"
"11261","Ctdnep1"
"11262","Gabarap"
"11263","Phf23"
"11264","Dvl2"
"11265","Acadvl"
"11266","Dlg4"
"11267","Clec10a"
"11268","Slc16a11"
"11269","Slc16a13"
"11270","0610010K14Rik"
"11271","Rnasek"
"11272","Alox12"
"11273","Alox12e"
"11274","Alox15"
"11275","Pelp1"
"11276","Arrb2"
"11277","Med11"
"11278","Cxcl16"
"11279","Zmynd15"
"11280","Psmb6"
"11281","Pld2"
"11282","Mink1"
"11283","Slc25a11"
"11284","Rnf167"
"11285","Pfn1"
"11286","Gm12319"
"11287","Eno3"
"11288","Spag7"
"11289","Camta2"
"11290","Inca1"
"11291","Kif1c"
"11292","Gm12320"
"11293","Zfp3"
"11294","Scimp"
"11295","Rabep1"
"11296","Gm19967"
"11297","Nup88"
"11298","Rpain"
"11299","C1qbp"
"11300","Dhx33"
"11301","Derl2"
"11302","Mis12"
"11303","Aipl1"
"11304","Pimreg"
"11305","Pitpnm3"
"11306","4933427D14Rik"
"11307","Gm43951"
"11308","Txndc17"
"11309","Med31"
"11310","4930563E22Rik"
"11311","Xaf1"
"11312","Smtnl2"
"11313","Ggt6"
"11314","Mybbp1a"
"11315","Spns2"
"11316","Spns3"
"11317","Ube2g1"
"11318","Ankfy1"
"11319","Cyb5d2"
"11320","Zzef1"
"11321","Atp2a3"
"11322","Camkk1"
"11323","Ncbp3"
"11324","Itgae"
"11325","Haspin"
"11326","P2rx5"
"11327","Emc6"
"11328","Tax1bp3"
"11329","Ctns"
"11330","Shpk"
"11331","Trpv3"
"11332","Aspa"
"11333","Rap1gap2"
"11334","Ccdc92b"
"11335","Cluh"
"11336","Pafah1b1"
"11337","Mettl16"
"11338","Mnt"
"11339","Sgsm2"
"11340","Tsr1"
"11341","Srr"
"11342","Smg6"
"11343","Hic1"
"11344","1700016P03Rik"
"11345","Ovca2"
"11346","Dph1"
"11347","Rtn4rl1"
"11348","Rpa1"
"11349","Smyd4"
"11350","Serpinf1"
"11351","Serpinf2"
"11352","Wdr81"
"11353","Mir22hg"
"11354","Tlcd2"
"11355","Prpf8"
"11356","Rilp"
"11357","Scarf1"
"11358","Gm45606"
"11359","Slc43a2"
"11360","Pitpna"
"11361","4931413K12Rik"
"11362","Inpp5k"
"11363","Myo1c"
"11364","Crk"
"11365","Ywhae"
"11366","Doc2b"
"11367","Rph3al"
"11368","1700016K19Rik"
"11369","Rflnb"
"11370","Vps53"
"11371","Glod4"
"11372","Fam57a"
"11373","Gemin4"
"11374","Dbil5"
"11375","Mrm3"
"11376","Nxn"
"11377","Timm22"
"11378","Abr"
"11379","Gosr1"
"11380","Cpd"
"11381","Tmigd1"
"11382","Blmh"
"11383","Slc6a4"
"11384","Nsrp1"
"11385","Efcab5"
"11386","Ssh2"
"11387","Coro6"
"11388","Ankrd13b"
"11389","Git1"
"11390","Trp53i13"
"11391","Abhd15"
"11392","Taok1"
"11393","Nufip2"
"11394","Cryba1"
"11395","Myo18a"
"11396","Gm10277"
"11397","Pipox"
"11398","Sez6"
"11399","Phf12"
"11400","Dhrs13os"
"11401","Dhrs13"
"11402","Flot2"
"11403","Eral1"
"11404","Fam222b"
"11405","Traf4"
"11406","Nek8"
"11407","Tlcd1"
"11408","Rab34"
"11409","Proca1"
"11410","Supt6"
"11411","Sdf2"
"11412","2610507B11Rik"
"11413","Gm11192"
"11414","Rskr"
"11415","Spag5"
"11416","Aldoc"
"11417","Pigs"
"11418","Unc119"
"11419","Slc13a2"
"11420","Slc46a1"
"11421","Sarm1"
"11422","Tmem199"
"11423","Poldip2"
"11424","Tnfaip1"
"11425","Ift20"
"11426","Tmem97"
"11427","Nlk"
"11428","Ccnq"
"11429","Lyrm9"
"11430","Nos2"
"11431","Lgals9"
"11432","Ksr1"
"11433","Gm11201"
"11434","Wsb1"
"11435","Nf1"
"11436","AU040972"
"11437","Omg"
"11438","Evi2"
"11439","Evi2a"
"11440","Rab11fip4"
"11441","Gm11205"
"11442","9130204K15Rik"
"11443","Utp6"
"11444","Suz12"
"11445","Crlf3"
"11446","Atad5"
"11447","Tefm"
"11448","Adap2"
"11449","Rnf135"
"11450","Rhot1"
"11451","Rhbdl3"
"11452","5730455P16Rik"
"11453","Zfp207"
"11454","Psmd11"
"11455","Cdk5r1"
"11456","Myo1d"
"11457","C030013C21Rik"
"11458","Tmem98"
"11459","Asic2"
"11460","Ccl2"
"11461","Ccl7"
"11462","Ccl11"
"11463","Ccl12"
"11464","Ccl8"
"11465","Cct6b"
"11466","Zfp830"
"11467","Gm11423"
"11468","Lig3"
"11469","Rffl"
"11470","Rad51d"
"11471","Nle1"
"11472","Slfn5os"
"11473","Slfn5"
"11474","1190001M18Rik"
"11475","Slfn9"
"11476","Slfn8"
"11477","Slfn2"
"11478","Gm20234"
"11479","Slfn1"
"11480","Slfn4"
"11481","Slfn3"
"11482","AI662270"
"11483","AA465934"
"11484","Pex12"
"11485","Ap2b1"
"11486","1700020L24Rik"
"11487","Mmp28"
"11488","Taf15"
"11489","Ccl5"
"11490","Ccl9"
"11491","E230016K23Rik"
"11492","Ccl6"
"11493","Ccl3"
"11494","Ccl4"
"11495","Wfdc17"
"11496","Wfdc18"
"11497","Wfdc21"
"11498","Heatr6"
"11499","Ddx52"
"11500","Synrg"
"11501","Dusp14"
"11502","Tada2a"
"11503","Acaca"
"11504","Gm11437"
"11505","Aatf"
"11506","Gm11431"
"11507","Mrm1"
"11508","Dhrs11"
"11509","Ggnbp2"
"11510","Pigw"
"11511","Myo19"
"11512","Znhit3"
"11513","Usp32"
"11514","1700125H20Rik"
"11515","Appbp2"
"11516","Appbp2os"
"11517","Ppm1d"
"11518","Bcas3"
"11519","Bcas3os1"
"11520","Bcas3os2"
"11521","2610027K06Rik"
"11522","Tbx2"
"11523","Brip1"
"11524","Brip1os"
"11525","Ints2"
"11526","Med13"
"11527","Rnft1"
"11528","Tubd1"
"11529","Vmp1"
"11530","Ptrh2"
"11531","Cltc"
"11532","Dhx40"
"11533","Ypel2"
"11534","Gdpd1"
"11535","Smg8"
"11536","Prr11"
"11537","Ska2"
"11538","Trim37"
"11539","Ppm1e"
"11540","Rad51c"
"11541","Tex14"
"11542","Sept4"
"11543","Mtmr4"
"11544","Hsf5"
"11545","Rnf43"
"11546","Supt4a"
"11547","Mir142hg"
"11548","Tspoap1"
"11549","Lpo"
"11550","Mks1"
"11551","Dynll2"
"11552","Gm11508"
"11553","Srsf1"
"11554","Gm15892"
"11555","Vezf1"
"11556","Cuedc1"
"11557","Mrps23"
"11558","Msi2"
"11559","Gm15893"
"11560","C030037D09Rik"
"11561","Akap1"
"11562","4930556N13Rik"
"11563","Scpep1os"
"11564","Scpep1"
"11565","Elobl"
"11566","Coil"
"11567","Trim25"
"11568","Dgke"
"11569","Pctp"
"11570","Tmem100"
"11571","Gm45716"
"11572","Mmd"
"11573","Hlf"
"11574","Stxbp4"
"11575","Cox11"
"11576","Tom1l1"
"11577","Car10"
"11578","Utp18"
"11579","Mbtd1"
"11580","Nme2"
"11581","Nme1"
"11582","Spag9"
"11583","B230206L02Rik"
"11584","Tob1"
"11585","Gm21885"
"11586","Luc7l3"
"11587","Ankrd40"
"11588","Abcc3"
"11589","Epn3"
"11590","Mycbpap"
"11591","Rsad1"
"11592","Acsf2"
"11593","Chad"
"11594","Lrrc59"
"11595","Eme1"
"11596","Mrpl27"
"11597","Xylt2"
"11598","Cdc34b"
"11599","Col1a1"
"11600","Ppp1r9b"
"11601","Samd14"
"11602","Pdk2"
"11603","Itga3"
"11604","Dlx3"
"11605","Dlx4"
"11606","Dlx4os"
"11607","Gm11515"
"11608","Kat7"
"11609","Gm11520"
"11610","Fam117a"
"11611","Slc35b1"
"11612","Spop"
"11613","Phb"
"11614","Zfp652os"
"11615","Zfp652"
"11616","Phospho1"
"11617","Abi3"
"11618","Gngt2"
"11619","4833417C18Rik"
"11620","B4galnt2"
"11621","Igf2bp1"
"11622","Snf8"
"11623","Ube2z"
"11624","Atp5g1"
"11625","Ttll6"
"11626","Gm53"
"11627","Hoxb6"
"11628","Hoxb5"
"11629","Hoxb4"
"11630","Hoxb3"
"11631","Gm11536"
"11632","Hoxb3os"
"11633","Hoxb2"
"11634","Skap1"
"11635","Snx11"
"11636","Cbx1"
"11637","Nfe2l1"
"11638","Copz2"
"11639","Cdk5rap3"
"11640","D030028A08Rik"
"11641","Prr15l"
"11642","Pnpo"
"11643","Sp2"
"11644","Sp6"
"11645","Gm11532"
"11646","Scrn2"
"11647","Lrrc46"
"11648","Mrpl10"
"11649","Gm11574"
"11650","Osbpl7"
"11651","Tbx21"
"11652","Tbkbp1"
"11653","Kpnb1"
"11654","Gm11583"
"11655","Npepps"
"11656","Gm11592"
"11657","Mrpl45"
"11658","Gpr179"
"11659","Socs7"
"11660","Arhgap23"
"11661","4933428G20Rik"
"11662","Srcin1"
"11663","Gm11611"
"11664","Epop"
"11665","Gm11613"
"11666","Mllt6"
"11667","Cisd3"
"11668","Pcgf2"
"11669","Psmb3"
"11670","Pip4k2b"
"11671","Cwc25"
"11672","1700001P01Rik"
"11673","Lasp1"
"11674","B230217C12Rik"
"11675","Fbxo47"
"11676","Gm11630"
"11677","Plxdc1"
"11678","Arl5c"
"11679","Cacnb1"
"11680","Gm11629"
"11681","Stac2"
"11682","Fbxl20"
"11683","Med1"
"11684","Cdk12"
"11685","Ppp1r1b"
"11686","Stard3"
"11687","Tcap"
"11688","Pgap3"
"11689","Erbb2"
"11690","Mien1"
"11691","Gm12352"
"11692","Grb7"
"11693","Ikzf3"
"11694","Zpbp2"
"11695","Ormdl3"
"11696","Psmd3"
"11697","Gm12356"
"11698","Csf3"
"11699","Med24"
"11700","Thra"
"11701","Nr1d1"
"11702","Msl1"
"11703","Gm12359"
"11704","Casc3"
"11705","Rapgefl1"
"11706","Wipf2"
"11707","Cdc6"
"11708","Rara"
"11709","Top2a"
"11710","Igfbp4"
"11711","Tns4"
"11712","Ccr7"
"11713","Smarce1"
"11714","Krt10"
"11715","Gm11940"
"11716","Krt23"
"11717","Krtap17-1"
"11718","Krt15"
"11719","Krt19"
"11720","Krt14"
"11721","Krt16"
"11722","Krt17"
"11723","Krt42"
"11724","Gm14206"
"11725","Gm12349"
"11726","Eif1"
"11727","Hap1"
"11728","Jup"
"11729","P3h4"
"11730","Fkbp10"
"11731","Nt5c3b"
"11732","Klhl10"
"11733","Klhl11"
"11734","Acly"
"11735","Ttc25"
"11736","Cnp"
"11737","Dnajc7"
"11738","Nkiras2"
"11739","Dhx58os"
"11740","Dhx58"
"11741","Kat2a"
"11742","Rab5c"
"11743","Kcnh4"
"11744","Ghdc"
"11745","Stat5b"
"11746","Stat5a"
"11747","Stat3"
"11748","Cavin1"
"11749","Atp6v0a1"
"11750","Naglu"
"11751","Hsd17b1"
"11752","Coasy"
"11753","Mlx"
"11754","Psmc3ip"
"11755","Retreg3"
"11756","Tubg1"
"11757","Tubg2"
"11758","Plekhh3"
"11759","Cntnap1"
"11760","Ezh1"
"11761","Ramp2"
"11762","Vps25"
"11763","Wnk4"
"11764","Coa3"
"11765","Cntd1"
"11766","Becn1"
"11767","Psme3"
"11768","Aoc2"
"11769","Aoc3"
"11770","Aarsd1"
"11771","Ptges3l"
"11772","Rundc1"
"11773","Ifi35"
"11774","Gm11626"
"11775","Vat1"
"11776","Rnd2"
"11777","Brca1"
"11778","Nbr1"
"11779","Tmem106a"
"11780","Rdm1"
"11781","Arl4d"
"11782","Dhx8"
"11783","Etv4"
