"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"253","Tpt1",1.17825496698702e-16,-0.344217087115991,0.983,0.99,1.96886404983531e-12
"254","Aff3",1.33462555003997e-16,0.836273598321288,0.524,0.33,2.2301592941168e-12
"255","Rac3",1.37985857422617e-16,0.37217189712251,0.117,0.003,2.30574367753193e-12
"256","Serpinb9",1.45706205430637e-16,0.880648099874257,0.607,0.523,2.43475069274594e-12
"257","Maf",1.53323760560825e-16,-0.281179374526451,0.117,0.348,2.56204003897138e-12
"258","Acsbg1",1.53823131368618e-16,-0.406670657524152,0.123,0.37,2.57038452516961e-12
"259","Dkk3",2.15223513197244e-16,-0.265040333091349,0,0.119,3.59638490552595e-12
"260","Acvr2a",2.1894728134808e-16,-0.455318830053865,0.138,0.388,3.65860907132642e-12
"261","Gcnt2",2.41306038148314e-16,-0.382929302474488,0.032,0.211,4.03222389745832e-12
"262","P2rx7",2.54600741090075e-16,-0.30949005254095,0.011,0.162,4.25437838361516e-12
"263","Slc6a13",2.57954402796893e-16,-0.334586148868628,0.014,0.173,4.31041807073608e-12
"264","Sh2d2a",2.64470559696846e-16,0.545173806072352,0.788,0.762,4.41930305253429e-12
"265","Add3",2.77720491850845e-16,0.642384721862553,0.481,0.375,4.64070941882761e-12
"266","Zyx",2.86495119441654e-16,0.46352023376095,0.86,0.848,4.78733344587003e-12
"267","Tnfsf14",3.11962357591849e-16,-0.34219106141341,0.083,0.302,5.2128909953598e-12
"268","Lta",3.60951851531863e-16,-0.602771607757174,0.089,0.315,6.03150543909743e-12
"269","Calm2",3.71513415882118e-16,0.360441500674716,0.817,0.898,6.20798917939019e-12
"270","Sorl1",3.92384829696771e-16,-0.486270706710966,0.481,0.748,6.55675050423305e-12
"271","Nrp2",3.98495530363902e-16,-0.600432832693343,0.029,0.205,6.65886031238081e-12
"272","Tnfrsf9",4.01076490967469e-16,0.35057373551783,0.481,0.637,6.70198816406641e-12
"273","Gns",4.39757683879735e-16,0.631643764540743,0.415,0.285,7.34835089763037e-12
"274","S1pr3",6.8520511659162e-16,-0.389844650165065,0.057,0.246,1.1449777498246e-11
"275","Id2",7.4646044275069e-16,-0.361272917920132,0.811,0.964,1.2473353998364e-11
"276","Cd74",8.06492477512286e-16,-0.917757242678181,0.198,0.452,1.34764892992303e-11
"277","Tnfsf8",8.38545959372643e-16,-0.446229545067512,0.14,0.386,1.40121029811169e-11
"278","Arhgap10",8.46219124728254e-16,0.601431488158126,0.358,0.157,1.41403215742091e-11
"279","Lysmd2",8.96776886184694e-16,-0.4807335548814,0.215,0.469,1.49851417681462e-11
"280","Fndc3a",9.12449749246125e-16,-0.271440258305192,0.585,0.832,1.52470353099027e-11
"281","Eya1",9.59754930102206e-16,0.412136393767635,0.178,0.028,1.60375048820079e-11
"282","Gne",1.13883482458981e-15,0.50779961059987,0.413,0.35,1.90299299188958e-11
"283","Xkr6",1.15059121968672e-15,-0.341525667766157,0.02,0.183,1.92263792809651e-11
"284","Plscr1",1.35184710441363e-15,-0.454098729887618,0.436,0.703,2.25893651147518e-11
"285","Iqgap1",1.36083116851701e-15,0.403068006196617,0.894,0.906,2.27394888259192e-11
"286","Epcam",1.36420617718177e-15,-0.39187206975658,0.095,0.318,2.27958852207073e-11
"287","Ncf1",1.36739922738942e-15,-0.377396628947105,0.08,0.295,2.28492410896771e-11
"288","Gstp3",1.37937733667859e-15,-0.431582124611308,0.083,0.297,2.30493952958993e-11
"289","Rasgrp1",1.39132820375124e-15,-0.467873690634491,0.418,0.688,2.32490942846832e-11
"290","Smpdl3a",1.43431491562111e-15,-0.284868963749521,0.226,0.482,2.39674022400287e-11
