"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"106","Cd40lg",2.16268030659648e-116,-0.789995243687881,0.036,0.237,3.61383879232271e-112
"107","Cst3",2.53398413101138e-115,-1.77877548672602,0.658,0.576,4.23428748292001e-111
"108","Rgs10",3.47958211151017e-115,0.541717481544639,0.795,0.539,5.81438170833349e-111
"109","Stc2",5.46129162710045e-115,0.387947460875088,0.312,0.099,9.12581830888486e-111
"110","Mtss1",1.17329130070547e-114,-0.607281535409589,0.039,0.239,1.96056976347884e-110
"111","Dennd4a",1.89061697433514e-114,0.402610027881309,0.755,0.475,3.15922096411402e-110
"112","Cd9",2.0577936326016e-114,-1.01810931859226,0.103,0.335,3.43857316007727e-110
"113","S100a10",3.66349571876438e-114,0.434053696532422,0.913,0.692,6.12170134605528e-110
"114","Ifngas1",6.39888989138176e-114,0.281380895097278,0.156,0.022,1.06925450084989e-109
"115","Il1b",1.02207743096311e-113,-3.26473862565771,0.009,0.164,1.70789138713935e-109
"116","Sgms1",1.11094260146757e-112,-0.863519416025212,0.154,0.377,1.85638508705231e-108
"117","Qrfp",1.91766853562944e-111,0.342169661009959,0.223,0.052,3.2044241230368e-107
"118","Sidt1",2.05839296957502e-111,0.542622230392225,0.745,0.478,3.43957465215986e-107
"119","Gimap7",2.21255030313409e-111,0.497806008313724,0.758,0.488,3.69717155653707e-107
"120","Stat4",2.90710877352937e-111,0.45219329186778,0.725,0.448,4.85777876056758e-107
"121","Atp5g2",6.87521139325945e-111,0.440713685874452,0.944,0.825,1.14884782381365e-106
"122","Il18r1",7.36889225994052e-111,0.403174396732404,0.504,0.244,1.23134189663606e-106
"123","Lgals3",8.86498342424773e-111,-1.04573290667915,0.271,0.329,1.4813387301918e-106
"124","Gdpd3",1.38605631893738e-110,-0.863113532510303,0.588,0.74,2.31610010894437e-106
"125","Hsp90ab1",2.11416485517383e-110,0.429234446605965,0.994,0.941,3.53276947299546e-106
"126","Prdx6",2.33964020804765e-110,0.498661989505473,0.887,0.715,3.90953878764763e-106
"127","Yes1",2.87868818264081e-110,0.294210039020835,0.15,0.02,4.81028795319279e-106
"128","Lck",1.83849014488039e-109,0.332444830815176,0.96,0.768,3.07211703209513e-105
"129","Ikzf3",2.04956524874011e-109,0.307745998123639,0.735,0.466,3.42482353064472e-105
"130","Cd300lf",2.48711789051157e-109,-0.959883320931326,0.003,0.151,4.15597399504483e-105
"131","Marcks",5.15723382289613e-109,-1.14426826233417,0.01,0.165,8.61773771805942e-105
"132","St8sia6",5.65134267943287e-109,-0.673015807348336,0.02,0.191,9.44339361733233e-105
"133","Gng2",8.35256165950513e-109,0.449856838377395,0.63,0.354,1.39571305330331e-104
"134","Plaur",1.94725181724353e-108,-0.88709663867521,0.031,0.216,3.25385778661393e-104
"135","Cd300c2",2.37051026833064e-108,-1.00273363869523,0.003,0.147,3.96112265838051e-104
"136","Gab2",3.99494531697177e-108,-1.16909274340838,0.03,0.201,6.67555362465983e-104
"137","Csf2rb",2.35739142106011e-107,-1.13792319691166,0.003,0.146,3.93920106459144e-103
"138","Ptprcap",3.90877844526332e-107,0.396300414216673,0.908,0.683,6.53156878203501e-103
"139","Gm10260",5.05807928894567e-107,0.401782887417908,0.972,0.879,8.45205049182821e-103
"140","Alox5ap",9.14811200534286e-107,-1.39190864183779,0.006,0.151,1.52864951609279e-102
"141","Eef1a1",9.77730865074033e-107,0.394123146887765,0.998,0.979,1.63378827553871e-102
"142","2610035D17Rik",1.31358938451215e-106,0.411108517645668,0.226,0.055,2.1950078615198e-102
"143","Prkch",2.05146303682557e-106,0.440592000388368,0.963,0.812,3.42799473453553e-102
"144","Socs1",3.00278257573667e-106,0.498309022689171,0.705,0.433,5.01764968405597e-102
"145","Pim1",7.94466362920824e-106,-1.36161386090268,0.354,0.534,1.3275532924407e-101
"146","Gimap4",4.08084904176062e-105,0.415342770898908,0.879,0.649,6.819098748782e-101
