"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"245","Tuba1a",4.44443280495721e-08,-0.510598655326656,0.11,0.268,0.00074266472170835
"246","Rassf3",4.62080714309081e-08,-0.614073499485039,0.21,0.371,0.000772136873610474
"247","Nlrp3",4.81233765495221e-08,-0.79426873086444,0.374,0.556,0.000804141622142514
"248","Etfb",5.656433967462e-08,0.569143732893052,0.34,0.156,0.0009451901159629
"249","Xpc",5.93225851384139e-08,-0.531793278313077,0.078,0.2,0.000991280397662896
"250","Acod1",6.07450630346875e-08,-0.448170480366892,0.132,0.298,0.00101505000330963
"251","Vim",6.46068447478415e-08,-1.20079179595468,0.23,0.366,0.00107958037573643
"252","Lars2",6.59070040579912e-08,-0.763742708858315,0.755,0.849,0.00110130603780903
"253","Lamtor1",6.71919452989182e-08,0.568618810991392,0.541,0.346,0.00112277740594492
"254","Man2b1",6.73080507518344e-08,0.422644771205341,0.79,0.776,0.00112471752806315
"255","Baz2b",6.75284716329201e-08,-0.534441567587936,0.555,0.732,0.00112840076098609
"256","Capns1",6.86548425234985e-08,0.561296081177144,0.438,0.268,0.00114722241856766
"257","Rnf130",6.88888007491355e-08,0.495856877500864,0.661,0.532,0.00115113186051805
"258","Fam129a",7.17814408839162e-08,-0.701901470394962,0.154,0.288,0.00119946787717024
"259","Flna",8.09160540072222e-08,-0.658673021598313,0.207,0.371,0.00135210726246068
"260","Disc1",8.6556006392237e-08,0.4267759208765,0.137,0.024,0.00144635086681428
"261","Spag7",9.52565243993768e-08,0.48372100042465,0.207,0.063,0.00159173652271359
"262","Anxa3",9.8668903869252e-08,0.54565615835332,0.16,0.034,0.0016487573836552
"263","Cenpx",1.14494919447529e-07,0.579220494318788,0.316,0.146,0.00191321010396822
"264","Anp32b",1.1650844818882e-07,0.565504222203329,0.489,0.307,0.00194685616923518
"265","Tm2d1",1.16793611985738e-07,0.512786426422504,0.253,0.098,0.00195162125628168
"266","Pgm1",1.22097522622667e-07,0.599913522104085,0.215,0.073,0.00204024960302476
"267","Nfkbia",1.34508108530881e-07,-0.441736216490051,0.688,0.834,0.00224763049355103
"268","Prdx5",1.38339256290038e-07,0.427557088966801,0.864,0.81,0.00231164897260653
"269","Abtb2",1.41429207045211e-07,-0.636919942862268,0.234,0.42,0.00236328204972548
"270","Tmem71",1.45319410985252e-07,-0.472115783905891,0.062,0.19,0.00242828735756356
"271","Cysltr1",1.47084928061194e-07,0.517069652158228,0.205,0.059,0.00245778914790256
"272","Usp32",1.50282471969021e-07,-0.596295074742012,0.261,0.42,0.00251122010660235
"273","Gm15832",1.54315912028533e-07,-0.507115749304961,0.059,0.18,0.00257861888999678
"274","Alcam",1.55481870760776e-07,-0.597111663729395,0.289,0.483,0.00259810206041256
"275","Gm37168",1.58079531722133e-07,-0.424640040151518,0.043,0.156,0.00264150897507684
"276","Lcp1",1.6257292573593e-07,-0.350075735473028,0.948,0.946,0.00271659358904739
"277","Dock4",1.62692342537426e-07,-0.636993141147972,0.151,0.322,0.0027185890438004
"278","Mirt2",1.63276790638136e-07,-0.54470808831608,0.132,0.293,0.00272835517156324
