"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"200","Ak1",3.77979089545116e-166,-0.358010698369948,0.1,0.408,6.84293343712478e-162
"201","Srcin1",7.86225925922521e-166,0.324883782071116,0.656,0.3,1.42338341629013e-161
"202","Pde4d",3.46183690163261e-165,0.711154539315092,0.991,0.951,6.26730952671567e-161
"203","Col7a1",4.91441685627631e-164,-0.344257908322016,0.028,0.289,8.89706027660262e-160
"204","Ptms",1.08927687594967e-163,-0.443573473644025,0.955,0.954,1.97202685621928e-159
"205","BC016548",2.05675821938614e-163,0.37939760722053,0.722,0.418,3.72355508037667e-159
"206","Itgb3",2.67940067369904e-163,-0.446751604750849,0.216,0.533,4.85078697966475e-159
"207","Bcl2l14",3.24970022845059e-163,0.528091829390303,0.674,0.364,5.88325729358695e-159
"208","Eef1a1",4.55784979231412e-163,-0.52407747070793,0.998,0.998,8.25153126400548e-159
"209","Ppp1r14b",8.22588824604375e-163,-0.522229722434736,0.884,0.919,1.48921480806376e-158
"210","Hhipl2",6.37975833469842e-162,0.404469548665091,0.887,0.624,1.1549914489138e-157
"211","Lipa",2.43016550467172e-161,0.56161995581904,0.866,0.665,4.39957162965769e-157
"212","Ckb",3.29910699661536e-160,-0.673943609194442,0.096,0.38,5.97270330667245e-156
"213","Morrbid",6.22574131321876e-160,-0.677575850693972,0.632,0.809,1.12710820734512e-155
"214","Clca3a2",1.47102958752596e-159,0.748895367393202,0.98,0.907,2.66315196525699e-155
"215","Rbms1",6.92164700306284e-159,-0.555742995850105,0.949,0.953,1.2530949734345e-154
"216","A630023A22Rik",1.26516499999281e-158,0.487842520131067,0.751,0.441,2.29045471598699e-154
"217","Abracl",1.47244558186822e-158,-0.451446516164953,0.794,0.865,2.66571548141423e-154
"218","Ybx1",1.66684122602446e-158,-0.510362685906935,0.934,0.949,3.01764935559468e-154
"219","Ifi47",2.1358859542063e-158,0.65545342780138,0.87,0.66,3.86680793149509e-154
"220","Irf7",2.19405400355544e-158,0.725410052724349,0.934,0.755,3.97211536803677e-154
"221","Hnrnpf",6.64194181785904e-158,-0.441835898689668,0.888,0.932,1.2024571467052e-153
"222","Eif3k",1.72064143030024e-157,-0.397503399825114,0.892,0.908,3.11504924541556e-153
"223","Lbp",3.78866180591022e-157,0.634515980339658,0.989,0.95,6.85899333341987e-153
"224","Esd",5.52795117948529e-157,-0.470840469324889,0.804,0.867,1.00078028153402e-152
"225","Phf11d",1.81061512621719e-156,0.436290290315664,0.849,0.543,3.2779376245036e-152
"226","Glrx3",2.31037007150265e-156,-0.432868913258922,0.798,0.861,4.18269397744841e-152
"227","Xbp1",2.5933425931594e-156,0.554497159881543,0.981,0.954,4.69498743065578e-152
"228","H2afv",4.82985042575001e-156,-0.509540656142318,0.812,0.872,8.74396121077783e-152
"229","Sh3bp5",8.58691875260273e-156,0.405084069865669,0.859,0.631,1.5545757709712e-151
"230","Lgals1",1.38078828126112e-155,-1.14813566822646,0.783,0.879,2.49977910439513e-151
"231","Tpm4",1.44226294987878e-155,-0.554312474384616,0.902,0.927,2.61107284446054e-151
"232","C1qbp",2.30871204873418e-155,-0.446126585383273,0.743,0.837,4.17969229302835e-151
"233","Cct2",2.7941987466937e-155,-0.385870290792103,0.889,0.901,5.05861741101428e-151
"234","Bhlhe41",3.67752735887156e-155,-0.563542233289424,0.754,0.852,6.65779553050107e-151
"235","Aig1",1.45507448396751e-154,-0.444270936530692,0.817,0.858,2.63426684577478e-150
"236","Snu13",3.01740257096949e-154,-0.443748754803786,0.813,0.879,5.46270561448316e-150
"237","Atp5g2",9.19389661088149e-154,-0.537840123241918,0.912,0.95,1.66446304243399e-149
"238","Slc6a6",1.14638898778633e-153,-0.610972392770959,0.609,0.769,2.07542262348837e-149
"239","Zbtb16",1.52303076635659e-153,0.409237167284371,0.604,0.259,2.75729489941198e-149
"240","Adgre5",6.75340825261426e-153,-0.429648340510574,0.362,0.651,1.22263703005329e-148
"241","Scd1",9.48410090802419e-153,0.811201205863935,0.97,0.892,1.7170016283887e-148
"242","Lrrc26",1.04351891877609e-152,0.29311289779453,0.604,0.276,1.88918665055224e-148
"243","Inf2",1.32704311791846e-152,-0.341617207794531,0.161,0.465,2.40247886067959e-148
"244","Morc4",5.06568926234114e-152,-0.448834892458254,0.288,0.559,9.17092384054241e-148
"245","Edil3",1.59816707276018e-151,-0.456626854781341,0.091,0.373,2.89332166852503e-147
"246","Skp1a",2.86863702413831e-151,-0.442632493822954,0.92,0.936,5.1933804685e-147
"247","Wfdc17",1.05898856530091e-150,0.60692158902892,0.505,0.186,1.91719289862077e-146
"248","Emb",1.09826171578409e-150,-0.792024849327231,0.41,0.652,1.98829301025552e-146
"249","Runx1",2.18358157488437e-150,-0.724107531445043,0.806,0.883,3.95315608317066e-146
"250","Cnbp",3.35983173837238e-150,-0.413686390869459,0.908,0.93,6.08263937914935e-146
"251","Igf1r",3.38090424973862e-150,-0.508080256127168,0.579,0.801,6.12078905372681e-146
"252","Aprt",7.47266644570456e-150,-0.45547138707758,0.762,0.836,1.35285153333035e-145
"253","Ccn2",8.29524690819992e-150,-0.798500662486711,0.105,0.402,1.50177150026051e-145
"254","Nans",3.23426653494576e-149,0.407768151270751,0.912,0.842,5.85531613486581e-145
"255","Igfbp3",9.8346627840393e-149,-0.842587908782007,0.029,0.27,1.78046735042248e-144
"256","Pdgfa",1.30405698742956e-148,-0.463905075394171,0.348,0.607,2.36086477004248e-144
"257","Nudt21",1.87730141519969e-148,-0.37300069675973,0.686,0.804,3.39866648207752e-144
"258","Tap1",3.37740844989299e-148,0.556066545037476,0.918,0.775,6.11446025768626e-144
"259","Rnf213",3.46594637822564e-148,0.751510760649435,0.952,0.842,6.2747493231397e-144
"260","Gm10260",8.17545788976126e-148,-0.563322320831244,0.954,0.972,1.48008489636238e-143
"261","Gm43154",9.33892424214656e-148,0.263661151041521,0.453,0.141,1.69071884479821e-143
"262","Gpat4",1.15600640012204e-147,0.431716268019695,0.933,0.8,2.09283398678095e-143
"263","Gbp9",1.9561699310723e-147,0.714853426938804,0.782,0.504,3.54145004321329e-143
"264","Fchsd2",2.02401741770391e-147,0.524747367747956,0.89,0.706,3.66428113301116e-143
"265","Vcan",3.6843604666303e-147,-0.652544184043677,0.359,0.629,6.67016618878749e-143
"266","Amigo2",5.02071370936809e-146,0.365136287468706,0.606,0.284,9.08950009943999e-142
"267","Ttc39a",1.27777661859564e-145,0.387177699241589,0.873,0.675,2.31328679030555e-141
"268","Sik1",1.65802971002699e-145,0.59310696017643,0.955,0.815,3.00169698703286e-141
"269","Kansl2",2.45770029560711e-145,0.40876169001269,0.914,0.81,4.44942061516712e-141
"270","Prss23",4.47965556111313e-145,-0.516174622603188,0.276,0.562,8.10996842783921e-141
"271","Fhl2",5.5042246636433e-145,-0.541330051507272,0.426,0.685,9.96484833105984e-141
"272","Eef1d",1.18898214559825e-144,-0.395020260944454,0.915,0.929,2.15253327639108e-140
"273","Cxadr",1.32854245926188e-144,-0.475735173494798,0.788,0.867,2.40519326824771e-140
"274","Timp1",1.73139102919223e-144,-0.863393059063727,0.124,0.394,3.13451031924962e-140
"275","Jup",1.79367433364622e-144,-0.429684816596313,0.918,0.926,3.24726801363311e-140
"276","Osbpl7",1.4778995636329e-143,0.375767638204365,0.785,0.501,2.675589370001e-139
"277","Rhoa",2.25265655988144e-143,-0.3975945527953,0.941,0.948,4.07820943600936e-139
"278","Osbpl1a",7.45322523952408e-143,0.396943165905507,0.791,0.548,1.34933189736344e-138
"279","S100a11",1.25310092477811e-142,-0.684943098695592,0.967,0.977,2.2686139142183e-138
"280","Id3",4.80591580078462e-142,-0.524513385103282,0.081,0.355,8.70062996574048e-138
"281","Capns1",9.13122431790664e-141,-0.360998062815974,0.949,0.946,1.65311685051382e-136
"282","Tob1",1.05854316203801e-140,0.58637216006639,0.928,0.838,1.91638654055361e-136
"283","Wnt5b",1.35936801018116e-140,0.548951244928677,0.981,0.894,2.46099984563198e-136
