"","x"
"10003","Slc22a4"
"10004","Pdlim4"
"10005","P4ha2"
"10006","Csf2"
"10007","Fnip1"
"10008","Rapgef6"
"10009","Cdc42se2"
"10010","Lyrm7"
"10011","Hint1"
"10012","Gpx3"
"10013","Tnip1"
"10014","Anxa6"
"10015","Ccdc69"
"10016","Gm2a"
"10017","Slc36a1"
"10018","Fat2"
"10019","Sparc"
"10020","Atox1"
"10021","G3bp1"
"10022","Gm12236"
"10023","Fam114a2"
"10024","Mfap3"
"10025","4933424L21Rik"
"10026","Galnt10"
"10027","2010001A14Rik"
"10028","Sap30l"
"10029","Larp1"
"10030","Gm12248"
"10031","Cnot8"
"10032","Gemin5"
"10033","Mrpl22"
"10034","Igtp"
"10035","Irgm2"
"10036","Zfp692"
"10037","Zfp672"
"10038","Sh3bp5l"
"10039","1810065E05Rik"
"10040","Gm12253"
"10041","2210407C18Rik"
"10042","Olfr323"
"10043","Trim58"
"10044","Gm12258"
"10045","2810021J22Rik"
"10046","Zfp39"
"10047","Rnf187"
"10048","Hist3h2ba"
"10049","Hist3h2a"
"10050","Trim17"
"10051","2310058D17Rik"
"10052","Trim11"
"10053","Iba57"
"10054","Guk1"
"10055","2610507I01Rik"
"10056","Mrpl55"
"10057","2310033P09Rik"
"10058","Arf1"
"10059","Wnt9a"
"10060","Snap47"
"10061","Jmjd4"
"10062","Zfp867"
"10063","Zkscan17"
"10064","4933439C10Rik"
"10065","Nlrp3"
"10066","Mprip"
"10067","1700007J10Rik"
"10068","Flcn"
"10069","Gm16062"
"10070","Cops3"
"10071","Nt5m"
"10072","Med9"
"10073","Rasd1"
"10074","Pemt"
"10075","Rai1"
"10076","4930412M03Rik"
"10077","Srebf1"
"10078","Tom1l2"
"10079","Drc3"
"10080","Atpaf2"
"10081","Gid4"
"10082","Drg2"
"10083","Myo15"
"10084","Alkbh5"
"10085","Llgl1"
"10086","Flii"
"10087","Mief2"
"10088","Top3a"
"10089","Smcr8"
"10090","Shmt1"
"10091","Dhrs7b"
"10092","Tmem11"
"10093","Natd1"
"10094","Map2k3os"
"10095","Map2k3"
"10096","Tnfrsf13b"
"10097","Usp22"
"10098","Aldh3a1"
"10099","Aldh3a2"
"10100","Mapk7"
"10101","B9d1os"
"10102","B9d1"
"10103","Epn2"
"10104","Grap"
"10105","Slc5a10"
"10106","Fam83g"
"10107","Prpsap2"
"10108","Ulk2"
"10109","A530017D24Rik"
"10110","Akap10"
"10111","Specc1"
"10112","Adora2b"
"10113","Zswim7"
"10114","Ttc19"
"10115","Ncor1"
"10116","Pigl"
"10117","Cenpv"
"10118","Gm12279"
"10119","Ubb"
"10120","Trpv2"
"10121","2410006H16Rik"
"10122","Lrrc75a"
"10123","Mmgt2"
"10124","Zfp287"
"10125","Zfp286"
"10126","Trim16"
"10127","Fbxw10"
"10128","Tvp23b"
"10129","Pmp22"
"10130","Hs3st3b1"
"10131","Cox10"
"10132","2810001G20Rik"
"10133","Hs3st3a1"
"10134","Elac2"
"10135","Arhgap44"
"10136","Map2k4"
"10137","Zkscan6"
"10138","Dnah9"
"10139","Tmem220"
"10140","Adprm"
"10141","Sco1"
"10142","Myh3"
"10143","Myhas"
"10144","Gas7"
"10145","Usp43"
"10146","9130017K11Rik"
"10147","Stx8"
"10148","C78197"
"10149","Ntn1"
"10150","Pik3r5"
"10151","Mfsd6l"
"10152","Myh10"
"10153","Ndel1"
"10154","Arhgef15"
"10155","Slc25a35"
"10156","Rangrf"
"10157","Pfas"
"10158","Ctc1"
"10159","Aurkb"
"10160","9330160F10Rik"
"10161","Borcs6"
"10162","Tmem107"
"10163","Vamp2"
"10164","Per1"
"10165","Hes7"
"10166","Cntrob"
"10167","Trappc1"
"10168","Kcnab3"
"10169","Rnf227"
"10170","Chd3"
"10171","Cyb5d1"
"10172","Naa38"
"10173","Tmem88"
"10174","Kdm6b"
"10175","Dnah2"
"10176","Efnb3"
"10177","Wrap53"
"10178","Trp53"
"10179","Atp1b2"
"10180","Sat2"
"10181","Fxr2"
"10182","Sox15"
"10183","Mpdu1"
"10184","Cd68"
"10185","Eif4a1"
"10186","Senp3"
"10187","Tnfsf13os"
"10188","Tnfsf13"
"10189","Tnfsf12"
"10190","Polr2a"
"10191","Zbtb4"
"10192","Chrnb1"
"10193","Fgf11"
"10194","Tmem102"
"10195","Nlgn2"
"10196","Tmem256"
"10197","Plscr3"
"10198","Tnk1"
"10199","Tmem95"
"10200","Kctd11"
"10201","Acap1"
"10202","2810408A11Rik"
"10203","Neurl4"
"10204","Gps2"
"10205","Eif5a"
"10206","Ybx2"
"10207","Slc2a4"
"10208","Cldn7"
"10209","Elp5"
"10210","Ctdnep1"
"10211","Gabarap"
"10212","Phf23"
"10213","Dvl2"
"10214","Acadvl"
"10215","Dlg4"
"10216","Slc16a11"
"10217","Slc16a13"
"10218","0610010K14Rik"
"10219","Rnasek"
"10220","Alox12"
"10221","Alox12e"
"10222","Alox15"
"10223","Pelp1"
"10224","Arrb2"
"10225","Med11"
"10226","Cxcl16"
"10227","Zmynd15"
"10228","Psmb6"
"10229","Pld2"
"10230","Mink1"
"10231","Slc25a11"
"10232","Rnf167"
"10233","Pfn1"
"10234","Gm12319"
"10235","Eno3"
"10236","Spag7"
"10237","Camta2"
"10238","Inca1"
"10239","Kif1c"
"10240","Zfp3"
"10241","Scimp"
"10242","Rabep1"
"10243","Gm19967"
"10244","Nup88"
"10245","Rpain"
"10246","C1qbp"
"10247","Dhx33"
"10248","Derl2"
"10249","Mis12"
"10250","Pimreg"
"10251","Pitpnm3"
"10252","4933427D14Rik"
"10253","Gm43951"
"10254","Txndc17"
"10255","Med31"
"10256","4930563E22Rik"
"10257","Xaf1"
"10258","Smtnl2"
"10259","Ggt6"
"10260","Mybbp1a"
"10261","Spns2"
"10262","Spns3"
"10263","Ube2g1"
"10264","Ankfy1"
"10265","Cyb5d2"
"10266","Zzef1"
"10267","Atp2a3"
"10268","Camkk1"
"10269","Ncbp3"
"10270","Itgae"
"10271","Haspin"
"10272","P2rx5"
"10273","Emc6"
"10274","Tax1bp3"
"10275","Ctns"
"10276","Shpk"
"10277","Trpv3"
"10278","Aspa"
"10279","Rap1gap2"
"10280","Cluh"
"10281","Pafah1b1"
"10282","Mettl16"
"10283","Mnt"
"10284","Sgsm2"
"10285","Tsr1"
"10286","Srr"
"10287","Smg6"
"10288","Hic1"
"10289","1700016P03Rik"
"10290","Ovca2"
"10291","Dph1"
"10292","Rtn4rl1"
"10293","Rpa1"
"10294","Smyd4"
"10295","Serpinf1"
"10296","Serpinf2"
"10297","Wdr81"
"10298","Mir22hg"
"10299","Tlcd2"
"10300","Prpf8"
"10301","Rilp"
"10302","Scarf1"
"10303","Gm45606"
"10304","Slc43a2"
"10305","Pitpna"
"10306","4931413K12Rik"
"10307","Inpp5k"
"10308","Myo1c"
"10309","Crk"
"10310","Ywhae"
"10311","Rph3al"
"10312","1700016K19Rik"
"10313","Rflnb"
"10314","Vps53"
"10315","Glod4"
"10316","Fam57a"
"10317","Gemin4"
"10318","Mrm3"
"10319","Nxn"
"10320","Timm22"
"10321","Abr"
"10322","Gosr1"
"10323","Cpd"
"10324","Blmh"
"10325","Slc6a4"
"10326","Nsrp1"
"10327","Efcab5"
"10328","Ssh2"
"10329","Coro6"
"10330","Ankrd13b"
"10331","Git1"
"10332","Trp53i13"
"10333","Abhd15"
"10334","Taok1"
"10335","Nufip2"
"10336","Cryba1"
"10337","Myo18a"
"10338","Gm10277"
"10339","Pipox"
"10340","Phf12"
"10341","Dhrs13os"
"10342","Dhrs13"
"10343","Flot2"
"10344","Eral1"
"10345","Fam222b"
"10346","Traf4"
"10347","Nek8"
"10348","Tlcd1"
"10349","Rab34"
"10350","Proca1"
"10351","Supt6"
"10352","Sdf2"
"10353","2610507B11Rik"
"10354","Rskr"
"10355","Spag5"
"10356","Aldoc"
"10357","Pigs"
"10358","Unc119"
"10359","Slc13a2"
"10360","Slc46a1"
"10361","Tmem199"
"10362","Poldip2"
"10363","Tnfaip1"
"10364","Ift20"
"10365","Tmem97"
"10366","Nlk"
"10367","Ccnq"
"10368","Lyrm9"
"10369","Nos2"
"10370","Lgals9"
"10371","Ksr1"
"10372","Wsb1"
"10373","Nf1"
"10374","AU040972"
"10375","Evi2"
"10376","Evi2a"
"10377","Rab11fip4"
"10378","Gm11205"
"10379","9130204K15Rik"
"10380","Utp6"
"10381","Suz12"
"10382","Crlf3"
"10383","Atad5"
"10384","Tefm"
"10385","Adap2"
"10386","Rnf135"
"10387","Rhot1"
"10388","Rhbdl3"
"10389","5730455P16Rik"
"10390","Zfp207"
"10391","Psmd11"
"10392","Cdk5r1"
"10393","Myo1d"
"10394","Tmem98"
"10395","Ccl2"
"10396","Ccl7"
"10397","Ccl8"
"10398","Cct6b"
"10399","Zfp830"
"10400","Gm11423"
"10401","Lig3"
"10402","Rffl"
"10403","Rad51d"
"10404","Nle1"
"10405","Slfn5"
"10406","Slfn9"
"10407","Slfn8"
"10408","Slfn2"
"10409","Gm20234"
"10410","Slfn1"
"10411","Slfn4"
"10412","Slfn3"
"10413","AI662270"
"10414","AA465934"
"10415","Pex12"
"10416","Ap2b1"
"10417","1700020L24Rik"
"10418","Mmp28"
"10419","Taf15"
"10420","Ccl5"
"10421","Ccl9"
"10422","E230016K23Rik"
"10423","Ccl6"
"10424","Ccl3"
"10425","Ccl4"
"10426","Wfdc17"
"10427","Wfdc18"
"10428","Wfdc21"
"10429","Heatr6"
"10430","Ddx52"
"10431","Synrg"
"10432","Dusp14"
"10433","Tada2a"
"10434","Acaca"
"10435","Gm11437"
"10436","Aatf"
"10437","Mrm1"
"10438","Dhrs11"
"10439","Ggnbp2"
"10440","Pigw"
"10441","Myo19"
"10442","Znhit3"
"10443","Usp32"
"10444","1700125H20Rik"
"10445","Appbp2"
"10446","Appbp2os"
"10447","Ppm1d"
"10448","Bcas3"
"10449","Bcas3os1"
"10450","2610027K06Rik"
"10451","Tbx2"
"10452","Brip1"
"10453","Brip1os"
"10454","Ints2"
"10455","Med13"
"10456","Rnft1"
"10457","Tubd1"
"10458","Vmp1"
"10459","Ptrh2"
"10460","Cltc"
"10461","Dhx40"
"10462","Ypel2"
"10463","Gdpd1"
"10464","Smg8"
"10465","Prr11"
"10466","Ska2"
"10467","Trim37"
"10468","Ppm1e"
"10469","Rad51c"
"10470","Tex14"
"10471","Sept4"
"10472","Mtmr4"
"10473","Hsf5"
"10474","Rnf43"
"10475","Supt4a"
"10476","Mir142hg"
"10477","Tspoap1"
"10478","Lpo"
"10479","Mks1"
"10480","Dynll2"
"10481","Gm11508"
"10482","Srsf1"
"10483","Gm15892"
"10484","Vezf1"
"10485","Cuedc1"
"10486","Mrps23"
"10487","Msi2"
"10488","Gm15893"
"10489","C030037D09Rik"
"10490","Akap1"
"10491","4930556N13Rik"
"10492","Scpep1os"
"10493","Scpep1"
"10494","Elobl"
"10495","Coil"
"10496","Trim25"
"10497","Dgke"
"10498","Pctp"
"10499","Tmem100"
"10500","Gm45716"
"10501","Mmd"
"10502","Hlf"
"10503","Stxbp4"
"10504","Cox11"
"10505","Tom1l1"
"10506","Utp18"
"10507","Mbtd1"
"10508","Nme2"
"10509","Nme1"
"10510","Spag9"
"10511","B230206L02Rik"
"10512","Tob1"
"10513","Luc7l3"
"10514","Ankrd40"
"10515","Abcc3"
"10516","Epn3"
"10517","Mycbpap"
"10518","Rsad1"
"10519","Acsf2"
"10520","Chad"
"10521","Lrrc59"
"10522","Eme1"
"10523","Mrpl27"
"10524","Xylt2"
"10525","Cdc34b"
"10526","Col1a1"
"10527","Ppp1r9b"
"10528","Samd14"
"10529","Pdk2"
"10530","Itga3"
"10531","Dlx3"
"10532","Dlx4"
"10533","Dlx4os"
"10534","Gm11515"
"10535","Kat7"
"10536","Gm11520"
"10537","Fam117a"
"10538","Slc35b1"
"10539","Spop"
"10540","Phb"
"10541","Zfp652os"
"10542","Zfp652"
"10543","Phospho1"
"10544","Abi3"
"10545","Gngt2"
"10546","4833417C18Rik"
"10547","B4galnt2"
"10548","Igf2bp1"
"10549","Snf8"
"10550","Ube2z"
"10551","Atp5g1"
"10552","Ttll6"
"10553","Gm53"
"10554","Hoxb5"
"10555","Hoxb4"
"10556","Hoxb3"
"10557","Gm11536"
"10558","Hoxb3os"
"10559","Hoxb2"
"10560","Skap1"
"10561","Snx11"
"10562","Cbx1"
"10563","Nfe2l1"
"10564","Copz2"
"10565","Cdk5rap3"
"10566","D030028A08Rik"
"10567","Prr15l"
"10568","Pnpo"
"10569","Sp2"
"10570","Sp6"
"10571","Gm11532"
"10572","Scrn2"
"10573","Lrrc46"
"10574","Mrpl10"
"10575","Gm11574"
"10576","Osbpl7"
"10577","Tbx21"
"10578","Tbkbp1"
"10579","Kpnb1"
"10580","Npepps"
"10581","Gm11592"
"10582","Mrpl45"
"10583","Gpr179"
"10584","Socs7"
"10585","Arhgap23"
"10586","4933428G20Rik"
"10587","Srcin1"
"10588","Epop"
"10589","Gm11613"
"10590","Mllt6"
"10591","Cisd3"
"10592","Pcgf2"
"10593","Psmb3"
"10594","Pip4k2b"
"10595","Cwc25"
"10596","1700001P01Rik"
"10597","Lasp1"
"10598","Fbxo47"
"10599","Gm11630"
"10600","Plxdc1"
"10601","Arl5c"
"10602","Cacnb1"
"10603","Gm11629"
"10604","Stac2"
"10605","Fbxl20"
"10606","Med1"
"10607","Cdk12"
"10608","Ppp1r1b"
"10609","Stard3"
"10610","Pgap3"
"10611","Erbb2"
"10612","Mien1"
"10613","Gm12352"
"10614","Grb7"
"10615","Ikzf3"
"10616","Ormdl3"
"10617","Psmd3"
"10618","Gm12356"
"10619","Csf3"
"10620","Med24"
"10621","Thra"
"10622","Nr1d1"
"10623","Msl1"
"10624","Gm12359"
"10625","Casc3"
"10626","Rapgefl1"
"10627","Wipf2"
"10628","Cdc6"
"10629","Rara"
"10630","Top2a"
"10631","Igfbp4"
"10632","Tns4"
"10633","Ccr7"
"10634","Smarce1"
"10635","Krt10"
"10636","Gm11940"
"10637","Krt23"
"10638","Krtap17-1"
"10639","Krt15"
"10640","Krt19"
"10641","Krt14"
"10642","Krt16"
"10643","Krt17"
"10644","Krt42"
"10645","Gm14206"
"10646","Eif1"
"10647","Hap1"
"10648","Jup"
"10649","P3h4"
"10650","Fkbp10"
"10651","Nt5c3b"
"10652","Klhl10"
"10653","Klhl11"
"10654","Acly"
"10655","Ttc25"
"10656","Cnp"
"10657","Dnajc7"
"10658","Nkiras2"
"10659","Dhx58os"
"10660","Dhx58"
"10661","Kat2a"
"10662","Rab5c"
"10663","Ghdc"
"10664","Stat5b"
"10665","Stat5a"
"10666","Stat3"
"10667","Cavin1"
"10668","Atp6v0a1"
"10669","Naglu"
"10670","Coasy"
"10671","Mlx"
"10672","Psmc3ip"
"10673","Retreg3"
"10674","Tubg1"
"10675","Tubg2"
"10676","Plekhh3"
"10677","Cntnap1"
"10678","Ezh1"
"10679","Ramp2"
"10680","Vps25"
"10681","Wnk4"
"10682","Coa3"
"10683","Cntd1"
"10684","Becn1"
"10685","Psme3"
"10686","Aoc2"
"10687","Aarsd1"
"10688","Ptges3l"
"10689","Rundc1"
"10690","Ifi35"
"10691","Vat1"
"10692","Rnd2"
"10693","Brca1"
"10694","Nbr1"
"10695","Tmem106a"
"10696","Rdm1"
"10697","Arl4d"
"10698","Dhx8"
"10699","Etv4"
"10700","Dusp3"
"10701","Mpp2"
"10702","Tmem101"
"10703","Lsm12"
"10704","G6pc3"
"10705","Hdac5"
"10706","BC030867"
"10707","Asb16"
"10708","Tmub2"
"10709","Atxn7l3"
"10710","Ubtf"
"10711","Rundc3a"
"10712","Slc25a39"
"10713","Grn"
"10714","Fam171a2"
"10715","Itga2b"
"10716","Gpatch8"
"10717","Fzd2"
"10718","Ccdc43"
"10719","Adam11"
"10720","Gjc1"
"10721","Eftud2"
"10722","Ccdc103"
"10723","Kif18b"
"10724","Dcakd"
"10725","Nmt1"
"10726","Plcd3"
"10727","Acbd4"
"10728","Hexim1"
"10729","Hexim2"
"10730","Fmnl1"
"10731","1700023F06Rik"
"10732","Spata32"
"10733","Map3k14"
"10734","1700028N14Rik"
"10735","Arhgap27"
"10736","Arhgap27os3"
"10737","Arhgap27os2"
"10738","Arhgap27os1"
"10739","Plekhm1"
"10740","Gosr2"
"10741","C130046K22Rik"
"10742","Nsf"
"10743","Arf2"
"10744","Mapt"
"10745","Kansl1"
"10746","Cdc27"
"10747","Myl4"
"10748","Itgb3"
"10749","Gm11639"
"10750","Mettl2"
"10751","1700052K11Rik"
"10752","Tlk2"
"10753","Mrc2"
"10754","March10"
"10755","Gm11638"
"10756","Tanc2"
"10757","Cyb561"
"10758","Gm11651"
"10759","Ace"
"10760","Dcaf7"
"10761","Taco1os"
"10762","Taco1"
"10763","Map3k3"
"10764","Limd2"
"10765","Strada"
"10766","Ccdc47"
"10767","Ddx42"
"10768","Ftsj3"
"10769","Psmc5"
"10770","Smarcd2"
"10771","Ern1"
"10772","Tex2"
"10773","Pecam1"
"10774","Milr1"
"10775","Polg2"
"10776","Ddx5"
"10777","Cep95"
"10778","Smurf2"
"10779","Gm11707"
"10780","Kpna2"
"10781","1810010H24Rik"
"10782","Bptf"
"10783","Gm11715"
"10784","Nol11"
"10785","Pitpnc1"
"10786","Gm11713"
"10787","Gm11714"
"10788","Psmd12"
"10789","Helz"
"10790","Cacng4"
"10791","Prkca"
"10792","Gm11655"
"10793","Apoh"
"10794","Cep112"
"10795","Axin2"
"10796","Gm11696"
"10797","Gna13"
"10798","Amz2"
"10799","Slc16a6"
"10800","Arsg"
"10801","Wipi1"
"10802","Prkar1a"
"10803","Fam20a"
"10804","1700012B07Rik"
"10805","Gm11683"
"10806","Abca8b"
"10807","Abca5"
"10808","Map2k6"
"10809","Kcnj2"
"10810","BC006965"
"10811","Sox9"
"10812","2610035D17Rik"
"10813","4732490B19Rik"
"10814","Slc39a11"
"10815","Sstr2"
"10816","Cog1"
"10817","Fam104a"
"10818","D11Wsu47e"
"10819","Cpsf4l"
"10820","Cdc42ep4"
"10821","Sdk2"
"10822","Ttyh2"
"10823","Kif19a"
"10824","Btbd17"
"10825","Gpr142"
"10826","Gprc5c"
"10827","Cd300a"
"10828","Cd300ld"
"10829","Cd300c2"
"10830","Rab37"
"10831","Cd300lf"
"10832","Slc9a3r1"
"10833","Nat9"
"10834","Tmem104"
"10835","Fdxr"
"10836","Fads6"
"10837","Hid1"
"10838","Cdr2l"
"10839","Mrpl58"
"10840","Atp5h"
"10841","Kctd2"
"10842","Armc7"
"10843","Nt5c"
"10844","Jpt1"
"10845","Sumo2"
"10846","Nup85"
"10847","Gga3"
"10848","Mrps7"
"10849","Mif4gd"
"10850","Slc25a19"
"10851","Grb2"
"10852","Tmem94"
"10853","Caskin2"
"10854","Tsen54"
"10855","Llgl2"
"10856","Recql5"
"10857","Smim5"
"10858","Sap30bp"
"10859","Itgb4"
"10860","Galk1"
"10861","H3f3b"
"10862","Unk"
"10863","Unc13d"
"10864","Wbp2"
"10865","Trim47"
"10866","Trim65"
"10867","Mrpl38"
"10868","Fbf1"
"10869","Acox1"
"10870","Ten1"
"10871","Evpl"
"10872","Srp68"
"10873","Exoc7"
"10874","Foxj1"
"10875","Rnf157"
"10876","Ubald2"
"10877","Qrich2"
"10878","Gm11739"
"10879","Prpsap1"
"10880","Gm29292"
"10881","Sphk1"
"10882","Ube2o"
"10883","Rhbdf2"
"10884","Cygb"
"10885","Prcd"
"10886","Snhg16"
"10887","St6galnac2"
"10888","St6galnac2.1"
"10889","Mxra7"
"10890","Jmjd6"
"10891","Mettl23"
"10892","Srsf2"
"10893","Mfsd11"
"10894","Snhg20"
"10895","Sec14l1"
"10896","Sept9"
"10897","Gm16045"
"10898","Gm11734"
"10899","2900041M22Rik"
"10900","Tnrc6c"
"10901","Tmc6"
"10902","Tmc8"
"10903","Gm11723"
"10904","Gm11724"
"10905","Syngr2"
"10906","Tk1"
"10907","Afmid"
"10908","Birc5"
"10909","Tha1"
"10910","Socs3"
"10911","Pgs1"
"10912","Dnah17"
"10913","Cyth1"
"10914","Usp36"
"10915","Timp2"
"10916","Cep295nl"
"10917","Lgals3bp"
"10918","Cant1"
"10919","C1qtnf1"
"10920","Gm11747"
"10921","Engase"
"10922","Rbfox3"
"10923","Cbx2"
"10924","Cbx8"
"10925","Cbx4"
"10926","Tbc1d16"
"10927","Gaa"
"10928","Eif4a3"
"10929","Card14"
"10930","Sgsh"
"10931","Slc26a11"
"10932","Rnf213"
"10933","A930037H05Rik"
"10934","Endov"
"10935","Nptx1"
"10936","Rptor"
"10937","Rptoros"
"10938","Chmp6"
"10939","Gm11767"
"10940","Baiap2"
"10941","Aatk"
"10942","Cep131"
"10943","Tepsin"
"10944","Ndufaf8"
"10945","Slc38a10"
"10946","Gm11769"
"10947","2810410L24Rik"
"10948","2900052L18Rik"
"10949","Bahcc1"
"10950","Gm11772"
"10951","Actg1"
"10952","0610009L18Rik"
"10953","Faap100"
"10954","Nploc4"
"10955","Oxld1"
"10956","Ccdc137"
"10957","Arl16"
"10958","Hgs"
"10959","Mrpl12"
"10960","Gm11788"
"10961","Slc25a10"
"10962","Mcrip1"
"10963","P4hb"
"10964","Arhgdia"
"10965","Alyref"
"10966","Anapc11"
"10967","Pcyt2"
"10968","Sirt7"
"10969","Mafg"
"10970","Pycr1"
"10971","Notum"
"10972","Aspscr1"
"10973","Gm17178"
"10974","Cenpx"
"10975","Lrrc45"
"10976","Rac3"
"10977","Dcxr"
"10978","Cbr2"
"10979","Hmga1b"
"10980","Rfng"
"10981","Gps1"
"10982","Dus1l"
"10983","Fasn"
"10984","Ccdc57"
"10985","Slc16a3"
"10986","Csnk1d"
"10987","Cd7"
"10988","Sectm1b"
"10989","Sectm1a"
"10990","Ogfod3"
"10991","Hexdc"
"10992","Cybc1"
"10993","Narf"
"10994","Foxk2"
"10995","Wdr45b"
"10996","Rab40b"
"10997","Fn3krp"
"10998","Tbcd"
"10999","Zfp750"
"11000","B3gntl1"
"11001","Metrnl"
"11002","Rab10os"
"11003","Rab10"
"11004","Gm26520"
"11005","Kif3c"
"11006","Gm48512"
"11007","1110002L01Rik"
"11008","Asxl2"
"11009","Dtnb"
"11010","Dtnbos"
"11011","Dnmt3a"
"11012","Pomc"
"11013","Efr3b"
"11014","Dnajc27"
"11015","Adcy3"
"11016","Cenpo"
"11017","Ptrhd1"
"11018","Ncoa1"
"11019","Gm46332"
"11020","AC241534.1"
"11021","Itsn2"
"11022","Gm48678"
"11023","Fam228b"
"11024","Sf3b6"
"11025","Fkbp1b"
"11026","Wdcp"
"11027","Mfsd2b"
"11028","Ubxn2a"
"11029","Atad2b"
"11030","Klhl29"
"11031","Gm33037"
"11032","Ldah"
"11033","Hs1bp3"
"11034","Rhob"
"11035","Pum2"
"11036","Gm4755"
"11037","Sdc1"
"11038","9930038B18Rik"
"11039","Laptm4a"
"11040","Wdr35"
"11041","Ttc32"
"11042","Gm46323"
"11043","Osr1"
"11044","Rdh14"
"11045","Kcns3"
"11046","Gen1"
"11047","Smc6"
"11048","Vsnl1"
"11049","Fam49a"
"11050","Gm40271"
"11051","Mycn"
"11052","Ddx1"
"11053","Nbas"
"11054","Lratd1"
"11055","Trib2"
"11056","Gm5432"
"11057","Lpin1"
"11058","Greb1"
"11059","E2f6"
"11060","Rock2"
"11061","Pqlc3"
"11062","Kcnf1"
"11063","Pdia6"
"11064","Atp6v1c2"
"11065","Gm46336"
"11066","Nol10"
"11067","Odc1"
"11068","Gm36862"
"11069","Hpcal1"
"11070","5730507C01Rik"
"11071","Gm5784"
"11072","Gm29737"
"11073","Gm49692"
"11074","Gm48693"
"11075","Gm49700"
"11076","Asap2"
"11077","Gm30124"
"11078","Itgb1bp1"
"11079","Cpsf3"
"11080","Iah1"
"11081","Adam17"
"11082","Gm49586"
"11083","Ywhaq"
"11084","Gm4419"
"11085","Gm4425"
"11086","2410018L13Rik"
"11087","9030624G23Rik"
"11088","Taf1b"
"11089","Grhl1"
"11090","Klf11"
"11091","Cys1"
"11092","Rrm2"
"11093","2900060N12Rik"
"11094","Mboat2"
"11095","Kidins220"
"11096","Id2"
"11097","Gm36723"
"11098","Rnf144a"
"11099","Rsad2"
"11100","Cmpk2"
"11101","Sox11"
"11102","Rnaseh1"
"11103","Adi1"
"11104","Trappc12"
"11105","Eipr1"
"11106","Gm31508"
"11107","Pxdn"
"11108","Sntg2"
"11109","Tmem18"
"11110","Alkal2"
"11111","Acp1"
"11112","Sh3yl1"
"11113","Fam110c"
"11114","Lamb1"
"11115","Dld"
"11116","Cbll1"
"11117","Gm29542"
"11118","Bcap29"
"11119","Dus4l"
"11120","Cog5"
"11121","Gpr22"
"11122","Hbp1"
"11123","Prkar2b"
"11124","Pik3cg"
"11125","Ccdc71l"
"11126","Nampt"
"11127","4933406C10Rik"
"11128","Sypl"
"11129","F730043M19Rik"
"11130","Atxn7l1"
"11131","Atxn7l1os1"
"11132","Atxn7l1os2"
"11133","Twistnb"
"11134","Twist1"
"11135","Hdac9"
"11136","Snx13"
"11137","Ahr"
"11138","Gm48236"
"11139","Gm34047"
"11140","9130015A21Rik"
"11141","Agr3"
"11142","Agr2"
"11143","Tspan13"
"11144","Bzw2"
"11145","Ankmy2"
"11146","Sostdc1"
"11147","D630036H23Rik"
"11148","Crppa"
"11149","Agmo"
"11150","Dgkb"
"11151","Etv1"
"11152","Arl4a"
"11153","Scin"
"11154","Lsmem1"
"11155","Gm17056"
"11156","Ifrd1"
"11157","Gm17024"
"11158","Gm7008"
"11159","Zfp277"
"11160","Dock4"
"11161","Immp2l"
"11162","Gm47371"
"11163","Dnajb9"
"11164","Gm47096"
"11165","Pnpla8"
"11166","Nrcam"
"11167","Stxbp6"
"11168","Gm15902"
"11169","Prkd1"
"11170","G2e3"
"11171","Scfd1"
"11172","Coch"
"11173","Strn3"
"11174","Ap4s1"
"11175","Hectd1"
"11176","Heatr5a"
"11177","Dtd2"
"11178","Nubpl"
"11179","Gm35188"
"11180","Arhgap5"
"11181","Akap6"
"11182","Npas3"
"11183","1700030L22Rik"
"11184","Egln3"
"11185","Sptssa"
"11186","Eapp"
"11187","Snx6"
"11188","Cfl2"
"11189","Baz1a"
"11190","2700097O09Rik"
"11191","Srp54a"
"11192","Fam177a"
"11193","Srp54c"
"11194","Ppp2r3c"
"11195","Prorp"
"11196","Psma6"
"11197","Nfkbia"
"11198","Ralgapa1"
"11199","Brms1l"
"11200","Mbip"
"11201","Prps1l3"
"11202","Mipol1"
"11203","Foxa1"
"11204","Ttc6"
"11205","Gm17529"
"11206","Sec23a"
"11207","Gemin2"
"11208","Trappc6b"
"11209","Pnn"
"11210","Mia2"
"11211","Fbxo33"
"11212","Lrfn5"
"11213","Gm527"
"11214","Klhl28"
"11215","Togaram1"
"11216","Gm48559"
"11217","Prpf39"
"11218","Fkbp3"
"11219","Fancm"
"11220","Mis18bp1"
"11221","Mdga2"
"11222","Lrr1"
"11223","Mgat2"
"11224","Dnaaf2"
"11225","9330151L19Rik"
"11226","Pole2"
"11227","Gm47545"
"11228","Klhdc1"
"11229","Klhdc2"
"11230","Nemf"
"11231","Gm9887"
"11232","Arf6"
"11233","5830428M24Rik"
"11234","Vcpkmt"
"11235","Sos2"
"11236","L2hgdh"
"11237","Dmac2l"
"11238","4930512B01Rik"
"11239","Map4k5"
"11240","Atl1"
"11241","Sav1"
"11242","Nin"
"11243","Pygl"
"11244","Tmx1"
"11245","Gm32219"
"11246","Gm40437"
"11247","Frmd6"
"11248","Actr10"
"11249","Psma3"
"11250","3110056K07Rik"
"11251","Arid4a"
"11252","Timm9"
"11253","2700049A03Rik"
"11254","Daam1"
"11255","Gpr135"
"11256","L3hypdh"
"11257","Jkamp"
